Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_A_B	pi_A_C	pi_B_C	Fst	Fst_A_B	Fst_A_C	Fst_B_C
Cluster_representative_30011	2220	21	0	0.000501786442310902	0.00223834483974502	0.000260414004692457	0.00212965716509833	0.00223191682363742	0.407153093873894	0.0365601824995928	0.474482354148849	0.386148432361774
Cluster_representative_30874	570	6	3.4567478743161e-05	0.000553644918052059	0.00379208457928952	0.000304985536568655	0.00621234940924856	0.00613937972989225	0.653915167694242	0.0356716528050708	0.692012489482981	0.646077479441245
Cluster_representative_21556	2148	30	0.000114421996515096	0.000735924962247935	0.00369918215304305	0.000444240953081804	0.00582678111663182	0.00579470429723975	0.622937817961236	0.0429214676585147	0.672752067288688	0.617313767209519
Cluster_representative_1174	4083	44	7.2389542606675e-05	0.000245279614021749	0.00366554546240491	0.000168195961113346	0.00366891501681531	0.00369036080574017	0.470842969126089	0.055657595682846	0.490593951089089	0.470129713286629
Cluster_representative_49470	840	11	0	0.00012516916794826	0	6.446593842169e-05	0	6.446593842169e-05	0.0291836975249371	0.0291836975249371	NA	0.0291836975249371
Cluster_representative_39432	429	8	0.000127092882499951	0.000879469315181212	0.00249945764382738	0.000531304699017807	0.00684634007664321	0.006571627233591	0.748659296400333	0.0527448754528813	0.808178494135283	0.742915503352264
Cluster_representative_8565	810	10	0	0.000372473188981739	0.00274797930960553	0.000192980120381927	0.00307638556828825	0.00309373670271234	0.509602029536211	0.0349441480174817	0.553375341190645	0.495682277058112
Cluster_representative_10897	1455	15	0	0.000476723480481667	0.00179117363597678	0.000251773968232148	0.00192403181086858	0.00207743158559112	0.466783317741599	0.0532709083686843	0.534525981883798	0.45415841075384
Cluster_representative_6096	792	13	4.39829212101974e-05	0.000826360070247958	0.005102232993555	0.000453727138064977	0.00780779137945338	0.00771520046042058	0.626170054486141	0.0408960381233407	0.670443556656256	0.61578489799345
Cluster_representative_28463	471	7	0	0.00026103824658071	0.00544559536739455	0.000135291554879182	0.00551635696372198	0.00546604748813302	0.486707172914365	0.0352751625412889	0.506413797801048	0.477992678771584
Cluster_representative_41649	702	14	0	0.000248226629738463	0.00717887223546587	0.000126881570152531	0.0067816133653994	0.00678085758338255	0.457454335043859	0.0218176310394936	0.470710592844077	0.452348115715814
NODE_881552_length_417_cov_1.3069_1_len_177_Q	177	4	0	0.00132513358143184	0.00278373539329752	0.000687040733797017	0.0202200416294975	0.0195330008957005	0.898396129691067	0.0356222591720868	0.93116395494368	0.894822382984844
Cluster_representative_33007	378	4	0	0.000160735025717604	0.00387477673014852	8.26719576719577e-05	0.00331787864307145	0.00333255871032161	0.400646630044418	0.0278745644599303	0.416076181954393	0.394532533910457
Cluster_representative_26782	297	13	0	0.000210246874322532	0.00809526085112065	0.000108176815004124	0.0178846767759376	0.0179928535909417	0.769199819154186	0.0282258064516129	0.773681656298866	0.769199819154186
Cluster_representative_29120	387	4	0	0	0.00302613073825581	0	0.00377028316969425	0.00377028316969425	0.598686543947148	NA	0.598686543947148	0.598686543947148
Cluster_representative_6652	1128	8	0	0.000411061853648781	0.00223863710167584	0.000215327945968089	0.0023993026102392	0.00246497360494564	0.478365071123335	0.0454981312325843	0.533481710034765	0.462529953665963
Cluster_representative_11841	363	7	0	0.00173887673876531	0.00339118619811945	0.000932610221126066	0.0166636057545148	0.0158586645719129	0.846657263367217	0.0677366066899123	0.898245726402863	0.838256780272327
Cluster_representative_29029	216	1	0	0.000883571660708482	0.00151670562791215	0.000493600217864924	0.00368342795350095	0.00339159132833993	0.682864584655902	0.104972375690608	0.794117647058824	0.646142908114538
Cluster_representative_41087	585	8	0	7.06229753180727e-05	0.00313518474609978	3.60295442262655e-05	0.00258794228595435	0.00262397183018061	0.389130690248838	0.0199296600234466	0.394270737196207	0.389130690248838
Cluster_representative_19865	858	7	0	0.000504767496309225	0.00181066753121679	0.000263314495692767	0.00372965166515201	0.00365734194738834	0.697340944342596	0.0415121374514386	0.757260503958753	0.683453849703685
Cluster_representative_41083	1587	8	9.1165236871876e-05	0.000217342165582369	0.00108776570535779	0.000161527662748913	0.00132857411242736	0.00135521902622789	0.509273925413621	0.045032296004293	0.556317208350646	0.518488212723522
Cluster_representative_26256	300	1	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_16397	480	2	0	0.000226181200133054	0.00103287805440295	0.000119669277632724	0.000924965421853389	0.000938372353372407	0.365075755670631	0.0549738219895288	0.441666666666667	0.329125986069877
Cluster_representative_15357	432	5	0	8.45092440912173e-05	0.00265845895191549	4.30074883626796e-05	0.00484321757070799	0.00484355889998071	0.718085395569858	0.0175054704595187	0.72554826279187	0.716843724557821
Cluster_representative_38672	951	18	0	0.00117425802598993	0.00531375553298008	0.000632817087535533	0.00886099788578663	0.00876952211145997	0.64475202265329	0.0721979153857809	0.700160433312847	0.630081692222915
Cluster_representative_28867	324	2	0	0	0.00140428677014043	0.00308641975308642	0.00415263748597082	0.0010662177328844	0.830916282135794	1	0.830916282135794	0.341463414634146
Cluster_representative_44101	1542	9	0	0.000419013211248963	0.00206330607693874	0.000220875039552685	0.00158411161795488	0.00166270608055748	0.28415823554978	0.0514699802713191	0.34874978077539	0.25353033912181
Cluster_representative_48487	1176	23	0.000334329019808572	0.00112278034669817	0.00395362685802814	0.00334541457326838	0.00646371230107875	0.00622213833770157	0.662488508987531	0.782222900242348	0.668305481578978	0.592068921550087
Cluster_representative_27781	330	4	0	0	0.00406200186394048	0	0.00884588565025023	0.00884588565025023	0.770401629382041	NA	0.770401629382041	0.770401629382041
Cluster_representative_13017	561	16	1.94812152382066e-05	0.00617020625593247	0.00981299772453235	0.0162090675249641	0.00967459324785542	0.0100505367480933	0.554666966296107	0.809067132898369	0.491840189666365	0.20485818911627
Cluster_representative_48154	708	19	0.000221583845847137	0.0020549277463158	0.00821827964704519	0.00133727610728123	0.0112068422745382	0.0115903704953565	0.565153780856197	0.148825145470058	0.623450420460204	0.556821440803951
Cluster_representative_3848	1320	12	0	4.68565997031552e-05	0.00223547734690895	2.37914598169404e-05	0.00382048373682509	0.00383733503945393	0.702883395998486	0.0152642993812541	0.707435301273304	0.702614715271658
Cluster_representative_44697	285	5	0	0.000959140944116817	0.00699119070729387	0.00330401616420654	0.00627266216601364	0.00942676408279921	0.581637290832957	0.854852262148791	0.442725391367852	0.578310670470821
Cluster_representative_631	177	4	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_48800	300	1	0	0	0.00125490196078431	0	0.00250980392156863	0.00250980392156863	0.75	NA	0.75	0.75
NODE_327381_length_1024_cov_3.3155_1_len_174_R	174	5	0.000843650877457504	0.00100758740672905	0.00182887279764373	0.000917201957675589	0.0215802417196401	0.0214837955914734	0.916325434594067	-0.00917702404279797	0.93807938507313	0.933986054924612
Cluster_representative_45346	1605	20	0	0.000344377096689416	0.00383045502536979	0.000180477088362428	0.00465078882527277	0.00469780057932184	0.561884458971418	0.0459257188429091	0.588192974431049	0.555660989481393
Cluster_representative_45612	843	9	0	0.000227387723182707	0.00277623968254053	0.000116688956908603	0.00430011392122518	0.00433184472742842	0.656675232430942	0.0256673415942476	0.677189984567952	0.653308510032131
Cluster_representative_625877	129	5	0	0.00101803836732097	0.0125979691874478	0.000540832882639265	0.0137755817782851	0.0135552424557284	0.511474775332483	0.0588235294117648	0.54274275343832	0.497758612609149
Cluster_representative_18978	390	6	0	0.000827251847148592	0.00481448955005767	0.000437589453928068	0.00381862668518877	0.00392512389433934	0.310413529551965	0.0547625865720968	0.369604579477286	0.281329513529171
Cluster_representative_22177	411	6	0	0.000149987143025242	0.00361785587985551	7.74096015226924e-05	0.00379318862246829	0.00387059822399098	0.513273813912451	0.0312109862671659	0.523111524374801	0.513273813912451
Cluster_representative_18375	759	3	0	0.000119668713430315	0.000612020044741607	6.28147279598823e-05	0.00048071787202222	0.000543532599982102	0.326913640326251	0.0474470134874759	0.363431151241535	0.326913640326251
Cluster_representative_35761	474	2	0	0.000162335800101376	0.00077040390145649	8.44990040199362e-05	0.000503330548951573	0.000587829552971509	0.206624014697103	0.0394218134034164	0.23469387755102	0.206624014697103
Cluster_representative_36412	303	6	0	0	0.00330222418436795	0	0.00783594759812398	0.00783594759812398	0.789290054392494	NA	0.789290054392494	0.789290054392494
Cluster_representative_2301	387	5	0	0.000476804590094638	0.00271488967679071	0.00283447286247417	0.00798687671321528	0.0103537130997211	0.849271082886017	0.915891840700418	0.83004059194387	0.845867166873142
Cluster_representative_452	699	4	0	7.54687898395059e-05	0.00286785912616374	3.87550547664288e-05	0.00293208708108065	0.00293245617684033	0.501409591706145	0.0263361735089078	0.510952600168554	0.498146308332112
Cluster_representative_22315	1185	15	0	0.000423571227167265	0.00258638304596599	0.000220880734332714	0.00318076466618579	0.00322036628951475	0.545462253160393	0.041176614051732	0.593433762412319	0.532668957110031
Cluster_representative_32407	153	3	0	0	0.0094265521039166	0	0.00838451081550545	0.00838451081550545	0.437859148175699	NA	0.437859148175699	0.437859148175699
Cluster_representative_4795	402	3	0	0.000368484157335514	0.00368606180265314	0.000190236845973208	0.00324709614663859	0.00327276779245067	0.395754834411045	0.0315121251868032	0.432406427744839	0.38056314759921
Cluster_representative_36096	486	6	0	0.000443802284378924	0.00407206426765498	0.000234934374701326	0.00605967314870671	0.0058965561592728	0.629578712124972	0.0554760559344832	0.664002977741129	0.61707593126775
Cluster_representative_11628	618	6	0	0.00133311445692626	0.00153986180410342	0.0040586214738613	0.00137322677050151	0.00543184824436281	0.735543397773376	0.835767579520299	0.439327197378676	0.735543397773376
Cluster_representative_18112	900	8	0	0.000357226551644985	0.00295714378389523	0.000185722400585395	0.00334928836969236	0.00334035171711262	0.517935186454698	0.0382782299846162	0.558541478444443	0.503889018847822
Cluster_representative_17844	108	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_850	753	9	0	9.31637507901188e-05	0.00280785580266418	4.82455138020258e-05	0.00300543778436384	0.00301033973496405	0.521601494980312	0.0344827586206896	0.532870748935081	0.518157449180906
Cluster_representative_49993	1416	35	0	0.000960982887527152	0.00662552888415033	0.00050072429931974	0.0114362114257616	0.0113875576914713	0.674740555510046	0.0404071773302231	0.710326757809607	0.666894694313628
Cluster_representative_34363	726	10	0	0.000118438772967395	0.0031394892871582	6.04722733147674e-05	0.00463496950155817	0.0045981914427693	0.649445164896219	0.0207183683098582	0.66132578800111	0.645738101525903
Cluster_representative_11150	552	7	0	0.000521198620124291	0.00415570836680245	0.00028172495830538	0.00320835342082498	0.00339133109719114	0.320356243438254	0.0749867827483526	0.352361192531297	0.310461459985376
Cluster_representative_51861	294	3	0	0	0.00332305196494154	0	0.00328305235137533	0.00328305235137533	0.493908166960931	NA	0.493908166960931	0.493908166960931
Cluster_representative_51860	1047	24	0	0.000607310446574593	0.00422850065592108	0.000314417668742308	0.00332634534539729	0.00349596829615483	0.322405329240821	0.0342297730851506	0.364392416173487	0.3083731468883
Cluster_representative_47728	471	7	0.000479984813249658	0.00095371290346729	0.00539647256760025	0.000728756414999566	0.00725588606722264	0.00706310154274373	0.546100048420204	0.0163395565322043	0.595055839741206	0.550467635737773
Cluster_representative_23552	771	6	2.16161876241306e-05	0.000903736536359121	0.00234826864865617	0.00343572538103219	0.00285316888234022	0.00338036967247891	0.661440478369649	0.865333718304161	0.584692506120338	0.518986752914732
Cluster_representative_165671	486	13	9.24528383021359e-05	0.00057656673848872	0.00597094925644835	0.000344162221951499	0.00545376290574776	0.00542362535018957	0.408284189754104	0.0280461739854491	0.444108389057377	0.396389354704577
Cluster_representative_7135	1224	2	0	7.84319970875514e-05	0.000811785410703706	4.01833481430959e-05	0.000738937749136204	0.00074281014110072	0.415073831628014	0.0240733946777016	0.45070784944154	0.400777292517773
Cluster_representative_54128	339	6	0	0.000301811123254469	0.00741308518207016	0.000159378477962549	0.00757132135058984	0.00773069982855238	0.501022127593765	0.0531622364802934	0.510449706279297	0.501022127593765
Cluster_representative_36709	657	4	0	0.000172592589252762	0	8.87554744941556e-05	0	8.87554744941556e-05	0.027707359819664	0.027707359819664	NA	0.027707359819664
Cluster_representative_18025	1257	24	2.56581674341436e-05	0.000393151223985813	0.00754014563826206	0.000214805856108128	0.0101403030965429	0.0100377958202055	0.609719403962717	0.0251443815173764	0.62694390228456	0.604828739080417
Cluster_representative_43443	894	13	0	0.000489772757571192	0.00223216500313348	0.000255485453181982	0.00648211362190978	0.00655463448075688	0.79522344764195	0.0414860191231193	0.827821206682595	0.792365404303189
Cluster_representative_49864	315	11	0	0	0.000700702712803458	0	0.00277586074687524	0.00277586074687524	0.87378640776699	NA	0.87378640776699	0.87378640776699
Cluster_representative_49861	594	9	9.35278713056491e-05	0.000154338243719138	0.0045478204796909	0.000123035742141933	0.0075900608581379	0.00756649282251994	0.686137731714198	-0.00729312762973366	0.694248278258521	0.689277527005964
Cluster_representative_2522	1014	5	0	0.0002544209248608	0.00122277210718682	0.000131595145407726	0.00158307212495492	0.00165600995491914	0.561751857766764	0.0333194888287182	0.613797726612854	0.553990292250462
Cluster_representative_42526	801	10	3.4674308818597e-05	0.00132710121670387	0.00284880161482971	0.00466937438284278	0.00373450620068459	0.00376991795298763	0.654127910222708	0.854180087751563	0.613941473290401	0.446154679808852
Cluster_representative_45510	1449	11	5.86778154516025e-05	0.000358750493053568	0.00196861136301186	0.000215518514030113	0.00243566940027384	0.00245991946553118	0.533165810420911	0.0315720429316643	0.583833261969883	0.526943485614706
Cluster_representative_42520	1314	15	0	0.000268029105633703	0.00222043398925186	0.00013860846404296	0.00431428739329655	0.00429519060948214	0.715542009749971	0.0331430786556026	0.742665035168736	0.71031982964947
Cluster_representative_35147	792	10	2.38231370306842e-05	0.00113704965281926	0.00524770592769376	0.00354285636613875	0.00584455017378373	0.00597469797138464	0.582831980291064	0.83616711067585	0.549021831622699	0.465683821082478
Cluster_representative_721	426	1	0	0.000528281688423903	0	0.00204464579408511	0	0.00204464579408511	0.870813397129187	0.870813397129187	NA	0.870813397129187
