Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_D	pi_E	pi_F	pi_A_B	pi_A_C	pi_A_D	pi_A_E	pi_A_F	pi_B_C	pi_B_D	pi_B_E	pi_B_F	pi_C_D	pi_C_E	pi_C_F	pi_D_E	pi_D_F	pi_E_F	Fst	Fst_A_B	Fst_A_C	Fst_A_D	Fst_A_E	Fst_A_F	Fst_B_C	Fst_B_D	Fst_B_E	Fst_B_F	Fst_C_D	Fst_C_E	Fst_C_F	Fst_D_E	Fst_D_F	Fst_E_F
Cluster_representative_37284	981	20	0	0.000520683891484042	0.00665065493929097	0.00458870609067541	0.00572914624156503	0.000782024102493939	0.000269166047745193	0.00627012474432211	0.00347966990326853	0.0062822952744844	0.0118280381439497	0.00628526517168943	0.00359705270210512	0.00625898145651143	0.011664983353717	0.00677052329454896	0.007072942229446	0.00975472579191311	0.00583026286282847	0.00856740947227656	0.00699408340887038	0.547408461033227	0.0327831168793077	0.469655293117298	0.34064060410369	0.544024437626005	0.966941935214592	0.42951183165058	0.289781050584933	0.500731055326329	0.944161600815192	0.169978409274853	0.124847851201404	0.619021631138685	0.115146900320469	0.68656043518472	0.534522970100624
Cluster_representative_44646	1077	13	0	0.000364128640839872	0.00352073252888325	0.00119611834145668	0.0032777932311708	0.000200623974554738	0.000187540926341033	0.0033152321002401	0.000866397970719701	0.00242736221621021	0.00268141835310786	0.00342184836563978	0.00101117710326356	0.00252774653336678	0.00273625721974471	0.0039976112488229	0.00415207411881523	0.00542406525401547	0.00259026892225956	0.00187972548217634	0.00293103160956595	0.467033098951726	0.0292021908388032	0.469006630240419	0.309717715253255	0.324824039592999	0.962589952753511	0.432344634447768	0.228499647954409	0.279610945176555	0.8968019871598	0.410041325087726	0.181309682160253	0.656958726604272	0.136400175637985	0.628471729181892	0.406622365590822
Cluster_representative_152	816	1	0	8.53066087780663e-05	0.00061284456964604	0.000544151525363157	0.000592461425260218	9.42032864101054e-05	4.41791136517303e-05	0.000642984466513878	0.0004062398440039	0.000726334920391133	0.00117647058823529	0.000640804198567429	0.000421128937555036	0.000718145058591465	0.0011358258036757	0.000622936266420179	0.000607139366546524	0.000584924879042526	0.00065102675087605	0.000802729931751706	0.000508242461475452	0.502284807282976	0.0345368916797489	0.5234375	0.330258302583026	0.592156862745098	0.959963603275705	0.455253898160404	0.252653904768818	0.528112025606897	0.920978245692583	0.0713367021813532	0.00738935628390125	0.395607981991188	0.127061254323343	0.602385069670783	0.324471326464043
Cluster_representative_987648	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cluster_representative_8663	477	8	0.00023254584852809	0.00195184850801953	0.00453051977540575	0.00208797721003035	0.00529982194709908	0.00470964531593766	0.00716092789929784	0.00493493923694698	0.00742872176448227	0.00701627296399183	0.006867584345379	0.00812271875048416	0.00427923370215653	0.00647539616469789	0.00698702206928662	0.0070355315723746	0.00662392590249148	0.00748856904947238	0.00433056097425875	0.00442379907555644	0.00543619788972822	0.502904556573514	0.847478260690084	0.517413954332644	0.843814108797749	0.605747394377342	0.6401797986077	0.600972994230602	0.52797323081303	0.440059706720898	0.523295206606	0.52963774539624	0.257967112916578	0.383048681911102	0.147015917678657	0.231698545767137	0.0793687549574141
NODE_885687_length_389_cov_0.942748_1_len_327_H	327	6	0.000308653016554763	5.54308267490806e-05	8.11374830319895e-05	0.000106171571698194	0.000158313684439767	0.000101277862934591	0.000182007299767541	0.00019512202798956	0.000206706404396731	0.000233136871717505	0.000204619272762356	6.80695612519677e-05	8.06418713406806e-05	0.000107111742512836	7.82443715098218e-05	9.33806387468302e-05	0.000119528073046195	9.089743012868e-05	0.00013208324324983	0.000103439645071847	0.000129654345987488	-0.00139200556355679	-0.000190222504400595	0.00116223779816216	-0.00341493884433386	-0.00148616037097549	-0.00169176137539528	-0.00315256385703844	-0.00197574634997455	0.00223586053959945	-0.00140551109162046	-0.00293303431992942	-0.00165242093049311	-0.00341310919539795	-0.00120669976924437	-0.00275592829370952	-0.00109080570044706
NODE_2223_length_5439_cov_100.871_2_len_90_N	90	1	0.0055761403728197	0.00153677061723814	0.00438441965159522	0.00349913867355728	0.00350328432905849	0.00292836360776913	0.00539573332519277	0.00546807455757561	0.00544050397999392	0.00544067161729554	0.00542613466929087	0.00335481912939313	0.00266123337048059	0.00266545057792629	0.00229974840559359	0.00397130665193864	0.00397361500112887	0.00377344265384978	0.00347504941783008	0.00321179060197148	0.00321520561328715	0.103767743226738	0.34087634049226	0.0892077348675397	0.165952356642967	0.165597067739275	0.216338655514767	0.117509761263273	0.0538392185639108	0.0545585448037483	0.0292124533825306	0.00743520759042293	0.00749015966407296	0.0310196907453154	-0.0075285500527198	-0.00061041921304561	-0.000192322109698662
Cluster_representative_22565	255	3	0	0.000240701172982165	0.00191535833628913	0.00167206520710025	0.00585413101894144	0.000512683064028744	0.000123839009287926	0.00161977834612106	0.00119772046749734	0.00638409638855138	0.0115032057567509	0.00164131556512765	0.00124591397357491	0.00636948616835449	0.0113852174093191	0.00182807755785973	0.00619299894322249	0.00995995237186395	0.00624279228845338	0.0103620705081905	0.00540349943214786	0.687118116820462	0.028169014084507	0.408759124087591	0.301980198019802	0.541506686095805	0.977715644018283	0.34319165824044	0.232384249373935	0.521560136027569	0.966913928389534	0.0187988666111449	0.372719951475741	0.878109788598142	0.397209143097545	0.894579550032877	0.410861964277156
Cluster_representative_35629	702	2	0	6.66980273240424e-05	0.000709939762300469	0	0.000569400990158353	0.000123199868184291	3.41040856694632e-05	0.0006557918143284	0	0.000392254015442421	6.29612882473653e-05	0.00065849518697293	3.41040856694632e-05	0.000407576140888122	9.57587039678069e-05	0.0006557918143284	0.000686885120430543	0.00069362697942142	0.000392254015442421	6.29612882473653e-05	0.000440186414209234	0.303381355866394	0.0221402214022141	0.458715596330275	NA	0.274193548387097	0.0216220822844513	0.410293495693813	0.0221402214022141	0.219656214301069	0.00845621525863827	0.458715596330275	0.0687374683142605	0.399432508248372	0.274193548387097	0.0216220822844513	0.213286875758243
Cluster_representative_33587	948	36	9.06040445224061e-05	0.00122428330447822	0.0134224063212663	0.00240695260887078	0.00873390028326347	0.00031529676826773	0.000689108333445181	0.0124177225414428	0.00189363497397642	0.0063417179492457	0.00517655129189042	0.0126431063641393	0.00226351675700766	0.00654198481411669	0.00514783340422468	0.0131638197801778	0.0141347177601459	0.0144182061190171	0.00625953453429784	0.00339555309805576	0.00616702394188366	0.408213082320716	0.045950190134198	0.455898200306438	0.340539045878364	0.304249700285434	0.960794282727767	0.420763805828283	0.197877395405402	0.238901963953408	0.850463296706294	0.398755103212023	0.21624517091521	0.52359874119796	0.110089350007559	0.59914492594782	0.26632382679163
Cluster_representative_44359	327	5	0	0.000833050951710822	0.00305070565108552	0.00282076402298787	0.00413802388399494	0.00213147987051266	0.000454274389161903	0.00278995351426986	0.00219007443778086	0.00413471721197277	0.0100855733624825	0.00282890055828393	0.00242623744966184	0.00408240181354787	0.00992878668218521	0.00399976537385	0.00415862141869423	0.0101292221820887	0.00409568140843424	0.00803115150483766	0.00812567328571957	0.581272556955072	0.0830971637563264	0.453269447773595	0.356011838153304	0.499600133231289	0.89433025798803	0.31355724197808	0.247020324575414	0.391158065429922	0.850710317528394	0.266023238205374	0.135683582212486	0.744196275467145	0.150472508353241	0.691685314956549	0.614216352660529
Cluster_representative_45355	339	4	0.000109590480071956	0	0	0	0.0014659253712864	0.00041958098988651	0.00879476228208792	0.00879476228208792	0.00879476228208792	0.00718631638859312	0.0087965048384874	0	0	0.0016084458934948	0.00568223397609344	0	0.0016084458934948	0.00568223397609344	0.0016084458934948	0.00568223397609344	0.00419331717969196	0.927114387693255	0.993769559849551	0.993769559849551	0.993769559849551	0.890380845612421	0.969921492702239	NA	NA	0.544303797468354	0.963079574719046	NA	0.544303797468354	0.963079574719046	0.544303797468354	0.963079574719046	0.775177230772772
Cluster_representative_45608	954	12	0	0.000325836250027982	0.00348819990156561	0.00251598159836914	0.00473351547490161	0.00130019259385245	0.000169733119500278	0.00606823820446003	0.00208826175519403	0.00469919752868924	0.00606714828364872	0.00599483345780955	0.00221835337156431	0.00473546324096835	0.00613779781874587	0.00671590383138164	0.00546767953323262	0.00693387032192345	0.00468847723629508	0.00451932704745959	0.0043703926522882	0.563887756822249	0.0401512356949073	0.712585450336981	0.397589504258443	0.496348531211675	0.892849776116686	0.68188973234736	0.359475842572105	0.465801816265918	0.867539719301745	0.552987829286744	0.248153140057355	0.65470997631163	0.226881489671107	0.577793977715472	0.309706409835395
Cluster_representative_27220	1287	11	0	0.00023358641742413	0.0017537899268351	0.00352732625150047	0.00383635257956175	0.000583228810846284	0.000121142468163219	0.00133171182284485	0.00269903006541083	0.00329867372752943	0.00746656163980589	0.00140205689077974	0.00273604500204147	0.00331613449150011	0.00735459941841234	0.00328980435009348	0.00367920460457351	0.00673909026618472	0.00372323035938742	0.00497851519001932	0.00447237407616058	0.561269900671697	0.0359020211251952	0.341527987981439	0.346556695180132	0.418500752659309	0.960943949907481	0.291264014560073	0.312710012788817	0.386342892995154	0.944469087859122	0.197351025117116	0.240305567751259	0.826607253696539	0.0111169441213718	0.587170581442897	0.505902087443216
Cluster_representative_49142	531	9	0	0.000513289180173143	0.00410127971781464	0.00305604981958686	0.0027828839405986	0.000419706681452962	0.000269837050053588	0.00445985586018741	0.0103421741125814	0.00231213997150958	0.00920140054903558	0.0044526412881517	0.0102278411948521	0.00238959449097682	0.00912630634842052	0.0104695537463384	0.00466932580915967	0.0107785483363858	0.0100557017460045	0.00403972667579994	0.00803642241199497	0.730410244984945	0.0488904691345988	0.54020041831102	0.85225302792625	0.398201671419209	0.977193326210707	0.48181667920713	0.825508681071597	0.310307013759407	0.948884256893942	0.65818363844282	0.262831087422857	0.790278511624528	0.709670498008483	0.569803011443645	0.800745253430715
Cluster_representative_3302	912	20	1.56637564877357e-05	0.00224909697944203	0.00251695198348972	0.00272873790918131	0.00485232317212729	0.000863765908027956	0.00695166516188759	0.00608007951318781	0.00707236888862822	0.00598914619331564	0.00939997790416187	0.0111714185904861	0.00305310659200354	0.00703974581065472	0.00862940330751434	0.0101088090527691	0.0062264724773338	0.0102376853671987	0.00565633166039898	0.00631184253577957	0.00642194328187114	0.700350245859086	0.837106600851096	0.791728403018072	0.805977197394086	0.593599256764839	0.953221716397529	0.786685597521578	0.184791827828595	0.495619561943468	0.819636261248831	0.740538679418717	0.408230327649937	0.834888562684813	0.329860629072991	0.715415601954211	0.554956433803183
Cluster_representative_14435	2763	56	0	0.000664849525301964	0.00584041265541857	0.00349682401141228	0.00541889248836849	0.000826564162619812	0.000349434800032115	0.00732714603892502	0.00253879221849218	0.00458610332802582	0.00972580516697965	0.00740793521146985	0.00277162385797187	0.00473265673325143	0.00973504159757305	0.00811776628477969	0.0079003494642987	0.00874799818245127	0.00484807991848393	0.00737634032628225	0.00656499268056447	0.561966695988197	0.0486787159709624	0.601453784025067	0.31132134683139	0.409205146419895	0.95750664606021	0.56092608837559	0.249235511387259	0.357259320021421	0.923399727008173	0.424888797036594	0.287417272193634	0.61894271815165	0.0804899414107791	0.706942197431723	0.524336358403121
Cluster_representative_520478	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cluster_representative_36156	2166	22	6.75574169341482e-05	0.000391290548339862	0.00308539994369732	0.00145923840683377	0.00269856562440712	0.000246814030467876	0.000235993432216338	0.00424682327560748	0.00112153910200484	0.00294583735129377	0.00312935829342924	0.00426967849045718	0.00122683879116046	0.00299038685194043	0.00312077195138334	0.00396085788418621	0.0035076100417759	0.00344801601658126	0.00262426769590037	0.00212028322244734	0.00202128415105887	0.514952773476564	0.0278374254640713	0.628786370892669	0.319330096900478	0.530503094455227	0.94977062101484	0.592862729616802	0.245814132831896	0.48336848613048	0.89776494586141	0.426306309969409	0.175511887123002	0.516792561557021	0.207816329535241	0.597682889898917	0.271408808768419
Cluster_representative_2375	1572	32	4.38711941739054e-06	0.00101142077138538	0.00648789335389703	0.00589331084063301	0.00677868381901829	0.000885275483008031	0.000527465413774328	0.00841473283612277	0.00579129096090858	0.00880913728913781	0.0135581741065923	0.00839874920107404	0.00597146833462913	0.00878466136195129	0.0132556688977071	0.00804002037669319	0.00738532858327464	0.00747029516230199	0.00799653876309471	0.00889311905624941	0.00573301311816738	0.557652883011392	0.0370857839435718	0.614231336885447	0.490813188297732	0.614998000610139	0.967190913930186	0.553545775344537	0.421856466023844	0.556607576010574	0.92845716541994	0.230026566199926	0.101828915035697	0.506500835863024	0.207657523143978	0.618885889148332	0.331594124759635
Cluster_representative_35197	1113	10	0	0.000307347654110206	0.0019993438924405	0.0028655020860062	0.00370066475786436	0.000523526408603967	0.000160982215086689	0.00241375546068767	0.00221514827121028	0.00341140717221082	0.00691528681086811	0.00249675590909062	0.00230431537382074	0.0034762194580531	0.00687642631777157	0.00325570978109905	0.00361606039524561	0.00553097388697521	0.00355569147078729	0.004873681398701	0.00397861871629728	0.573519941937375	0.0453987294661762	0.585843735000626	0.353203096323527	0.457604359278801	0.962147165914999	0.538062263485168	0.311541775886439	0.423509870372323	0.93958532933256	0.252874748435893	0.211848250958527	0.77193254274934	0.0766680830133017	0.652313290779178	0.469138478994591
Cluster_representative_32341	405	6	0	0.00139163475564719	0.00206169696233048	0.00240821040645627	0.0037532356400476	0.000522157259691361	0.0043016649186819	0.00145576344867223	0.00478651084622455	0.00318801140479342	0.00960869304113675	0.0032698871372508	0.00630410656438839	0.00602274036323433	0.0137496052610464	0.00530708014045819	0.00416262225115466	0.011064456489809	0.00397193885557499	0.00811500224088994	0.00816072686590865	0.728868511252738	0.838244635280238	0.29188462445224	0.748437799074894	0.411351597675541	0.972828913492402	0.471949401764201	0.698621436416651	0.572879612484915	0.930405565141551	0.578873198587045	0.301530111125855	0.883236278962201	0.22437803418654	0.819447513434927	0.738050729427095
Cluster_representative_22760	375	5	0	0.000267747758088031	0.00175706636004613	0.00495696536262177	0.00496330194161284	0.00056398019822571	0.000141154029566047	0.00422962497381102	0.00389350332326529	0.00493358069260596	0.0103772193442909	0.00414951052459786	0.00393072670965215	0.00488162816783513	0.0102432390621168	0.00658421078949039	0.00630384630705762	0.0105328869526647	0.00522049347760804	0.00669498033416432	0.00570864156203524	0.643921817626386	0.0515759312320917	0.79229052564642	0.363431214633636	0.496987862279072	0.972826044265124	0.756017715085758	0.335401122153802	0.464210554362982	0.959401125402327	0.490141496275854	0.466962868833349	0.889819070084834	0.0498726464475974	0.587680225685338	0.515884639123501
